,scanindex,rettime,mz,intensity,organism,isotope,condition,isotopomer,exp_id
3072,501,3.74,434.2935,361,RLUS1353,15,GLU-4,M2,EXAMPLE_6
3076,501,3.74,448.2858,280,RLUS1353,15,GLU-4,M0,EXAMPLE_10
3077,501,3.74,449.2884,205,RLUS1353,15,GLU-4,M1,EXAMPLE_10
3078,501,3.74,450.3014,8785,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3080,501,3.74,452.3007,3538,RLUS1353,15,GLU-4,M4,EXAMPLE_10
3081,501,3.74,453.3061,603,RLUS1353,15,GLU-4,M1,EXAMPLE_8
3087,501,3.74,466.2922,328,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3088,501,3.74,467.2957,488,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3089,501,3.74,468.3095,3490,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3090,501,3.74,469.3099,4227,RLUS1353,15,GLU-4,M1,EXAMPLE_4
3091,502,3.747,432.2374,372,RLUS1353,15,GLU-4,M0,EXAMPLE_1
3092,502,3.747,432.2888,1949,RLUS1353,15,GLU-4,M0,EXAMPLE_6
3094,502,3.747,434.2916,630,RLUS1353,15,GLU-4,M1,EXAMPLE_9
3100,502,3.747,448.2868,294,RLUS1353,15,GLU-4,M0,EXAMPLE_10
3101,502,3.747,449.2829,491,RLUS1353,15,GLU-4,M1,EXAMPLE_10
3103,502,3.747,450.3018,20236,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3104,502,3.747,451.2998,27385,RLUS1353,15,GLU-4,M1,EXAMPLE_3
3105,502,3.747,452.3012,7992,RLUS1353,15,GLU-4,M4,EXAMPLE_10
3107,502,3.747,453.305,1198,RLUS1353,15,GLU-4,M5,EXAMPLE_10
3108,502,3.747,454.308,265,RLUS1353,15,GLU-4,M6,EXAMPLE_10
3115,502,3.747,467.2944,795,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3116,502,3.747,468.3116,7670,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3117,502,3.747,469.309,10195,RLUS1353,15,GLU-4,M3,EXAMPLE_11
3119,503,3.754,432.2903,3310,RLUS1353,15,GLU-4,M0,EXAMPLE_6
3120,503,3.754,433.287,5026,RLUS1353,15,GLU-4,M0,EXAMPLE_9
3122,503,3.754,434.2919,1292,RLUS1353,15,GLU-4,M1,EXAMPLE_9
3124,503,3.754,435.2972,231,RLUS1353,15,GLU-4,M3,EXAMPLE_6
3128,503,3.754,448.2856,428,RLUS1353,15,GLU-4,M0,EXAMPLE_10
3129,503,3.754,449.2838,785,RLUS1353,15,GLU-4,M1,EXAMPLE_10
3130,503,3.754,450.3008,30928,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3132,503,3.754,452.3016,10918,RLUS1353,15,GLU-4,M4,EXAMPLE_10
3133,503,3.754,453.306,1773,RLUS1353,15,GLU-4,M1,EXAMPLE_8
3134,503,3.754,454.3029,185,RLUS1353,15,GLU-4,M6,EXAMPLE_10
3138,503,3.754,466.296,794,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3139,503,3.754,467.2938,881,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3140,503,3.754,468.3102,9615,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3145,504,3.761,432.2894,2789,RLUS1353,15,GLU-4,M0,EXAMPLE_6
3146,504,3.761,433.2878,3192,RLUS1353,15,GLU-4,M0,EXAMPLE_9
3147,504,3.761,434.2934,1008,RLUS1353,15,GLU-4,M2,EXAMPLE_6
3153,504,3.761,448.2866,203,RLUS1353,15,GLU-4,M0,EXAMPLE_10
3154,504,3.761,449.286,372,RLUS1353,15,GLU-4,M1,EXAMPLE_10
3156,504,3.761,450.3014,25890,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3158,504,3.761,452.3032,9651,RLUS1353,15,GLU-4,M2,EXAMPLE_3
3159,504,3.761,453.3072,1504,RLUS1353,15,GLU-4,M3,EXAMPLE_3
3160,504,3.761,454.3102,386,RLUS1353,15,GLU-4,M4,EXAMPLE_3
3163,504,3.761,466.2929,814,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3164,504,3.761,467.2971,1033,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3165,504,3.761,468.3113,8544,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3166,504,3.761,469.31,12044,RLUS1353,15,GLU-4,M1,EXAMPLE_4
3167,505,3.768,432.2909,1564,RLUS1353,15,GLU-4,M0,EXAMPLE_6
3168,505,3.768,433.2892,1757,RLUS1353,15,GLU-4,M1,EXAMPLE_6
3169,505,3.768,434.2913,704,RLUS1353,15,GLU-4,M1,EXAMPLE_9
3171,505,3.768,435.3011,176,RLUS1353,15,GLU-4,M3,EXAMPLE_6
3176,505,3.768,450.3015,14615,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3179,505,3.768,452.303,5355,RLUS1353,15,GLU-4,M2,EXAMPLE_3
3180,505,3.768,453.306,1090,RLUS1353,15,GLU-4,M1,EXAMPLE_8
3182,505,3.768,466.298,457,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3183,505,3.768,467.2955,533,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3184,505,3.768,468.3102,4290,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3185,505,3.768,469.31,5304,RLUS1353,15,GLU-4,M1,EXAMPLE_4
3186,506,3.775,432.2902,634,RLUS1353,15,GLU-4,M0,EXAMPLE_6
3187,506,3.775,433.2896,852,RLUS1353,15,GLU-4,M1,EXAMPLE_6
3188,506,3.775,434.2947,307,RLUS1353,15,GLU-4,M2,EXAMPLE_6
3194,506,3.775,450.3012,6180,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3196,506,3.775,452.3026,2267,RLUS1353,15,GLU-4,M0,EXAMPLE_8
3197,506,3.775,453.2974,450,RLUS1353,15,GLU-4,M5,EXAMPLE_10
3200,506,3.775,466.2976,296,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3201,506,3.775,467.2998,325,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3202,506,3.775,468.3099,2460,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3203,506,3.775,469.309,3031,RLUS1353,15,GLU-4,M3,EXAMPLE_11
3213,507,3.782,450.3012,3580,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3214,507,3.782,451.2984,5008,RLUS1353,15,GLU-4,M3,EXAMPLE_10
3215,507,3.782,452.3038,1185,RLUS1353,15,GLU-4,M2,EXAMPLE_3
3216,507,3.782,454.3104,139,RLUS1353,15,GLU-4,M4,EXAMPLE_3
3219,507,3.782,466.2918,255,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3220,507,3.782,467.294,388,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3221,507,3.782,468.3102,1390,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3223,507,3.782,469.307,1650,RLUS1353,15,GLU-4,M3,EXAMPLE_11
3224,508,3.79,432.2428,106,RLUS1353,15,GLU-4,M0,EXAMPLE_1
3225,508,3.79,432.29,431,RLUS1353,15,GLU-4,M0,EXAMPLE_6
3226,508,3.79,433.2912,307,RLUS1353,15,GLU-4,M1,EXAMPLE_6
3227,508,3.79,434.2932,133,RLUS1353,15,GLU-4,M2,EXAMPLE_6
3231,508,3.79,436.2482,127,RLUS1353,15,GLU-4,M4,EXAMPLE_1
3233,508,3.79,450.3008,2610,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3234,508,3.79,451.3002,3775,RLUS1353,15,GLU-4,M1,EXAMPLE_3
3236,508,3.79,453.3114,131,RLUS1353,15,GLU-4,M3,EXAMPLE_3
3237,508,3.79,454.3091,124,RLUS1353,15,GLU-4,M2,EXAMPLE_8
3239,508,3.79,466.2948,516,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3240,508,3.79,467.294,342,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3241,508,3.79,468.3092,1046,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3243,508,3.79,469.3062,1487,RLUS1353,15,GLU-4,M3,EXAMPLE_11
3244,509,3.797,432.2928,140,RLUS1353,15,GLU-4,M0,EXAMPLE_6
3245,509,3.797,433.2883,405,RLUS1353,15,GLU-4,M0,EXAMPLE_9
3252,509,3.797,450.2996,2367,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3255,509,3.797,453.3036,217,RLUS1353,15,GLU-4,M5,EXAMPLE_10
3258,509,3.797,466.2958,672,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3259,509,3.797,467.2966,694,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3260,509,3.797,468.3112,1033,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3261,509,3.797,469.3103,1255,RLUS1353,15,GLU-4,M1,EXAMPLE_4
3268,510,3.804,450.3008,2457,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3269,510,3.804,451.298,3534,RLUS1353,15,GLU-4,M3,EXAMPLE_10
3270,510,3.804,452.3044,911,RLUS1353,15,GLU-4,M2,EXAMPLE_3
3271,510,3.804,453.3032,155,RLUS1353,15,GLU-4,M5,EXAMPLE_10
3273,510,3.804,466.298,713,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3276,510,3.804,468.3116,1111,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3277,510,3.804,469.3102,943,RLUS1353,15,GLU-4,M1,EXAMPLE_4
3280,511,3.811,434.2912,103,RLUS1353,15,GLU-4,M1,EXAMPLE_9
3283,511,3.811,436.2482,111,RLUS1353,15,GLU-4,M4,EXAMPLE_1
3286,511,3.811,448.2882,132,RLUS1353,15,GLU-4,M0,EXAMPLE_10
3287,511,3.811,450.3004,2282,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3288,511,3.811,451.3005,2653,RLUS1353,15,GLU-4,M1,EXAMPLE_3
3289,511,3.811,452.3016,855,RLUS1353,15,GLU-4,M4,EXAMPLE_10
3291,511,3.811,466.293,456,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3293,511,3.811,468.308,725,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3294,511,3.811,469.3108,768,RLUS1353,15,GLU-4,M1,EXAMPLE_4
3295,512,3.818,432.2935,126,RLUS1353,15,GLU-4,M0,EXAMPLE_6
3303,512,3.818,449.2852,139,RLUS1353,15,GLU-4,M1,EXAMPLE_10
3304,512,3.818,450.2994,1950,RLUS1353,15,GLU-4,M0,EXAMPLE_3
3305,512,3.818,451.3002,2574,RLUS1353,15,GLU-4,M1,EXAMPLE_3
3308,512,3.818,466.2986,329,RLUS1353,15,GLU-4,M0,EXAMPLE_11
3309,512,3.818,467.2982,314,RLUS1353,15,GLU-4,M1,EXAMPLE_11
3310,512,3.818,468.3085,776,RLUS1353,15,GLU-4,M0,EXAMPLE_4
3311,512,3.818,469.3112,889,RLUS1353,15,GLU-4,M1,EXAMPLE_4
